Id,Category
25735,4ASK
25736,16PSK
25737,OQPSK
25738,4ASK
25739,FM
25740,FM
25741,8PSK
25742,OQPSK
25743,16PSK
25744,FM
25745,FM
25746,8PSK
25747,FM
25748,OQPSK
25749,16PSK
25750,16PSK
25751,16PSK
25752,QPSK
25753,QPSK
25754,QPSK
25755,BPSK
25756,8PSK
25757,QPSK
25758,AM-DSB-SC
25759,AM-SSB-SC
25760,BPSK
25761,OOK
25762,8PSK
25763,BPSK
25764,4ASK
25765,16PSK
25766,QPSK
25767,OQPSK
25768,4ASK
25769,OQPSK
25770,16PSK
25771,AM-SSB-SC
25772,16PSK
25773,BPSK
25774,OOK
25775,4ASK
25776,AM-SSB-SC
25777,QPSK
25778,AM-DSB-SC
25779,8PSK
25780,BPSK
25781,OQPSK
25782,4ASK
25783,16PSK
25784,16PSK
25785,AM-SSB-SC
25786,QPSK
25787,16PSK
25788,OOK
25789,AM-SSB-SC
25790,OOK
25791,FM
25792,FM
25793,AM-SSB-SC
25794,16PSK
25795,QPSK
25796,16PSK
25797,8PSK
25798,8PSK
25799,BPSK
25800,AM-DSB-SC
25801,OOK
25802,AM-DSB-SC
25803,16PSK
25804,AM-SSB-SC
25805,8PSK
25806,BPSK
25807,AM-SSB-SC
25808,BPSK
25809,16PSK
25810,4ASK
25811,AM-DSB-SC
25812,FM
25813,AM-SSB-SC
25814,16PSK
25815,OQPSK
25816,AM-DSB-SC
25817,4ASK
25818,4ASK
25819,8PSK
25820,4ASK
25821,16PSK
25822,AM-SSB-SC
25823,QPSK
25824,8PSK
25825,QPSK
25826,4ASK
25827,OQPSK
25828,16PSK
25829,OOK
25830,OOK
25831,QPSK
25832,QPSK
25833,OOK
25834,OOK
25835,OOK
25836,FM
25837,FM
25838,16PSK
25839,OQPSK
25840,AM-SSB-SC
25841,4ASK
25842,8PSK
25843,8PSK
25844,QPSK
25845,AM-DSB-SC
25846,BPSK
25847,QPSK
25848,QPSK
25849,QPSK
25850,QPSK
25851,QPSK
25852,16PSK
25853,AM-SSB-SC
25854,16PSK
25855,AM-SSB-SC
25856,FM
25857,FM
25858,BPSK
25859,FM
25860,8PSK
25861,16PSK
25862,4ASK
25863,BPSK
25864,4ASK
25865,BPSK
25866,OOK
25867,BPSK
25868,8PSK
25869,OQPSK
25870,4ASK
25871,BPSK
25872,8PSK
25873,AM-SSB-SC
25874,QPSK
25875,16PSK
25876,QPSK
25877,FM
25878,8PSK
25879,4ASK
25880,OQPSK
25881,FM
25882,QPSK
25883,16PSK
25884,FM
25885,OOK
25886,AM-SSB-SC
25887,8PSK
25888,OOK
25889,OOK
25890,8PSK
25891,AM-SSB-SC
25892,AM-SSB-SC
25893,FM
25894,16PSK
25895,8PSK
25896,16PSK
25897,FM
25898,AM-SSB-SC
25899,OQPSK
25900,OQPSK
25901,AM-SSB-SC
25902,BPSK
25903,AM-DSB-SC
25904,QPSK
25905,QPSK
25906,AM-SSB-SC
25907,16PSK
25908,FM
25909,OQPSK
25910,QPSK
25911,AM-DSB-SC
25912,16PSK
25913,AM-DSB-SC
25914,AM-SSB-SC
25915,FM
25916,16PSK
25917,QPSK
25918,OQPSK
25919,16PSK
25920,16PSK
25921,OOK
25922,FM
25923,OQPSK
25924,AM-DSB-SC
25925,AM-DSB-SC
25926,AM-SSB-SC
25927,OOK
25928,FM
25929,OOK
25930,QPSK
25931,16PSK
25932,8PSK
25933,AM-DSB-SC
25934,BPSK
25935,OOK
25936,AM-SSB-SC
25937,8PSK
25938,OOK
25939,OOK
25940,FM
25941,OOK
25942,OOK
25943,QPSK
25944,BPSK
25945,8PSK
25946,BPSK
25947,AM-DSB-SC
25948,AM-DSB-SC
25949,16PSK
25950,BPSK
25951,OOK
25952,AM-DSB-SC
25953,8PSK
25954,8PSK
25955,BPSK
25956,AM-DSB-SC
25957,8PSK
25958,AM-DSB-SC
25959,BPSK
25960,OOK
25961,BPSK
25962,8PSK
25963,BPSK
25964,4ASK
25965,QPSK
25966,16PSK
25967,4ASK
25968,4ASK
25969,AM-DSB-SC
25970,FM
25971,FM
25972,QPSK
25973,OOK
25974,8PSK
25975,8PSK
25976,4ASK
25977,QPSK
25978,QPSK
25979,QPSK
25980,BPSK
25981,16PSK
25982,8PSK
25983,BPSK
25984,AM-DSB-SC
25985,BPSK
25986,OOK
25987,4ASK
25988,FM
25989,BPSK
25990,8PSK
25991,OOK
25992,BPSK
25993,BPSK
25994,FM
25995,QPSK
25996,OOK
25997,16PSK
25998,4ASK
25999,FM
26000,4ASK
26001,FM
26002,FM
26003,FM
26004,QPSK
26005,AM-DSB-SC
26006,AM-DSB-SC
26007,8PSK
26008,QPSK
26009,BPSK
26010,4ASK
26011,8PSK
26012,8PSK
26013,8PSK
26014,FM
26015,AM-DSB-SC
26016,OOK
26017,4ASK
26018,BPSK
26019,AM-DSB-SC
26020,BPSK
26021,AM-DSB-SC
26022,FM
26023,QPSK
26024,OQPSK
26025,OOK
26026,4ASK
26027,FM
26028,OOK
26029,OQPSK
26030,8PSK
26031,8PSK
26032,QPSK
26033,AM-SSB-SC
26034,16PSK
26035,AM-SSB-SC
26036,8PSK
26037,AM-DSB-SC
26038,BPSK
26039,AM-DSB-SC
26040,BPSK
26041,OQPSK
26042,QPSK
26043,OOK
26044,OOK
26045,AM-SSB-SC
26046,4ASK
26047,BPSK
26048,BPSK
26049,FM
26050,16PSK
26051,OQPSK
26052,OQPSK
26053,8PSK
26054,AM-DSB-SC
26055,BPSK
26056,8PSK
26057,AM-DSB-SC
26058,16PSK
26059,4ASK
26060,16PSK
26061,AM-SSB-SC
26062,OQPSK
26063,QPSK
26064,QPSK
26065,16PSK
26066,8PSK
26067,BPSK
26068,AM-DSB-SC
26069,OOK
26070,BPSK
26071,16PSK
26072,AM-SSB-SC
26073,BPSK
26074,FM
26075,16PSK
26076,FM
26077,AM-DSB-SC
26078,FM
26079,QPSK
26080,OQPSK
26081,16PSK
26082,8PSK
26083,8PSK
26084,FM
26085,OOK
26086,QPSK
26087,FM
26088,AM-DSB-SC
26089,8PSK
26090,FM
26091,16PSK
26092,16PSK
26093,BPSK
26094,8PSK
26095,AM-DSB-SC
26096,QPSK
26097,FM
26098,16PSK
26099,OOK
26100,AM-DSB-SC
26101,FM
26102,BPSK
26103,16PSK
26104,AM-DSB-SC
26105,AM-DSB-SC
26106,QPSK
26107,16PSK
26108,4ASK
26109,AM-DSB-SC
26110,4ASK
26111,AM-DSB-SC
26112,QPSK
26113,4ASK
26114,16PSK
26115,FM
26116,QPSK
26117,QPSK
26118,8PSK
26119,BPSK
26120,OOK
26121,AM-SSB-SC
26122,AM-DSB-SC
26123,OOK
26124,QPSK
26125,OQPSK
26126,QPSK
26127,4ASK
26128,16PSK
26129,16PSK
26130,16PSK
26131,AM-DSB-SC
26132,8PSK
26133,AM-DSB-SC
26134,BPSK
26135,OOK
26136,AM-SSB-SC
26137,OQPSK
26138,8PSK
26139,FM
26140,OOK
26141,16PSK
26142,AM-SSB-SC
26143,QPSK
26144,8PSK
26145,8PSK
26146,OOK
26147,4ASK
26148,AM-DSB-SC
26149,OOK
26150,AM-SSB-SC
26151,FM
26152,AM-DSB-SC
26153,4ASK
26154,8PSK
26155,16PSK
26156,QPSK
26157,AM-DSB-SC
26158,BPSK
26159,QPSK
26160,FM
26161,QPSK
26162,QPSK
26163,OOK
26164,AM-DSB-SC
26165,OQPSK
26166,BPSK
26167,QPSK
26168,16PSK
26169,4ASK
26170,4ASK
26171,FM
26172,AM-DSB-SC
26173,16PSK
26174,AM-SSB-SC
26175,QPSK
26176,FM
26177,OOK
26178,BPSK
26179,QPSK
26180,8PSK
26181,QPSK
26182,QPSK
26183,FM
26184,OQPSK
26185,AM-DSB-SC
26186,FM
26187,FM
26188,4ASK
26189,8PSK
26190,16PSK
26191,OOK
26192,QPSK
26193,AM-SSB-SC
26194,AM-SSB-SC
26195,QPSK
26196,QPSK
26197,8PSK
26198,QPSK
26199,OOK
26200,QPSK
26201,FM
26202,4ASK
26203,4ASK
26204,FM
26205,16PSK
26206,QPSK
26207,16PSK
26208,OOK
26209,QPSK
26210,AM-SSB-SC
26211,OOK
26212,AM-DSB-SC
26213,16PSK
26214,FM
26215,OOK
26216,OQPSK
26217,AM-DSB-SC
26218,4ASK
26219,8PSK
26220,AM-SSB-SC
26221,16PSK
26222,OQPSK
26223,OQPSK
26224,OOK
26225,BPSK
26226,FM
26227,AM-DSB-SC
26228,FM
26229,OQPSK
26230,OOK
26231,8PSK
26232,16PSK
26233,OOK
26234,16PSK
26235,QPSK
26236,BPSK
26237,BPSK
26238,OOK
26239,OOK
26240,4ASK
26241,16PSK
26242,AM-DSB-SC
26243,QPSK
26244,QPSK
26245,AM-DSB-SC
26246,16PSK
26247,16PSK
26248,8PSK
26249,OOK
26250,BPSK
26251,FM
26252,4ASK
26253,8PSK
26254,16PSK
26255,BPSK
26256,4ASK
26257,16PSK
26258,QPSK
26259,QPSK
26260,AM-DSB-SC
26261,AM-DSB-SC
26262,AM-DSB-SC
26263,AM-DSB-SC
26264,OQPSK
26265,AM-DSB-SC
26266,OOK
26267,OQPSK
26268,FM
26269,8PSK
26270,OOK
26271,OQPSK
26272,FM
26273,8PSK
26274,AM-DSB-SC
26275,4ASK
26276,FM
26277,BPSK
26278,OQPSK
26279,AM-DSB-SC
26280,4ASK
26281,FM
26282,16PSK
26283,AM-SSB-SC
26284,AM-DSB-SC
26285,OOK
26286,QPSK
26287,OQPSK
26288,OQPSK
26289,FM
26290,QPSK
26291,8PSK
26292,QPSK
26293,QPSK
26294,8PSK
26295,16PSK
26296,BPSK
26297,AM-DSB-SC
26298,FM
26299,AM-SSB-SC
26300,BPSK
26301,OOK
26302,OOK
26303,AM-SSB-SC
26304,OQPSK
26305,AM-SSB-SC
26306,8PSK
26307,OOK
26308,4ASK
26309,16PSK
26310,16PSK
26311,BPSK
26312,4ASK
26313,QPSK
26314,BPSK
26315,OOK
26316,16PSK
26317,AM-SSB-SC
26318,AM-DSB-SC
26319,8PSK
26320,16PSK
26321,FM
26322,8PSK
26323,AM-DSB-SC
26324,FM
26325,AM-DSB-SC
26326,BPSK
26327,AM-SSB-SC
26328,QPSK
26329,4ASK
26330,QPSK
26331,BPSK
26332,OQPSK
26333,4ASK
26334,AM-DSB-SC
26335,8PSK
26336,FM
26337,OOK
26338,FM
26339,OQPSK
26340,OQPSK
26341,OOK
26342,OOK
26343,QPSK
26344,QPSK
26345,BPSK
26346,4ASK
26347,AM-DSB-SC
26348,16PSK
26349,16PSK
26350,FM
26351,4ASK
26352,FM
26353,4ASK
26354,AM-SSB-SC
26355,BPSK
26356,16PSK
26357,AM-DSB-SC
26358,AM-SSB-SC
26359,AM-DSB-SC
26360,FM
26361,BPSK
26362,OOK
26363,AM-DSB-SC
26364,16PSK
26365,OOK
26366,BPSK
26367,8PSK
26368,AM-DSB-SC
26369,BPSK
26370,OQPSK
26371,BPSK
26372,QPSK
26373,AM-SSB-SC
26374,BPSK
26375,OOK
26376,4ASK
26377,FM
26378,4ASK
26379,FM
26380,8PSK
26381,AM-SSB-SC
26382,OQPSK
26383,FM
26384,AM-SSB-SC
26385,OOK
26386,AM-DSB-SC
26387,OOK
26388,16PSK
26389,BPSK
26390,OOK
26391,OOK
26392,QPSK
26393,OQPSK
26394,16PSK
26395,16PSK
26396,FM
26397,4ASK
26398,BPSK
26399,FM
26400,BPSK
26401,8PSK
26402,AM-DSB-SC
26403,4ASK
26404,8PSK
26405,16PSK
26406,FM
26407,FM
26408,8PSK
26409,QPSK
26410,OOK
26411,OQPSK
26412,AM-SSB-SC
26413,AM-DSB-SC
26414,16PSK
26415,BPSK
26416,FM
26417,4ASK
26418,OOK
26419,QPSK
26420,4ASK
26421,AM-DSB-SC
26422,OOK
26423,AM-DSB-SC
26424,8PSK
26425,AM-DSB-SC
26426,FM
26427,QPSK
26428,16PSK
26429,FM
26430,4ASK
26431,AM-SSB-SC
26432,FM
26433,BPSK
26434,8PSK
26435,4ASK
26436,QPSK
26437,AM-SSB-SC
26438,8PSK
26439,16PSK
26440,16PSK
26441,8PSK
26442,AM-DSB-SC
26443,16PSK
26444,OQPSK
26445,8PSK
26446,OQPSK
26447,QPSK
26448,4ASK
26449,4ASK
26450,BPSK
26451,OOK
26452,AM-SSB-SC
26453,FM
26454,BPSK
26455,OOK
26456,OOK
26457,AM-SSB-SC
26458,4ASK
26459,16PSK
26460,AM-SSB-SC
26461,4ASK
26462,16PSK
26463,FM
26464,OOK
26465,OOK
26466,16PSK
26467,OOK
26468,BPSK
26469,8PSK
26470,BPSK
26471,OQPSK
26472,4ASK
26473,BPSK
26474,FM
26475,AM-SSB-SC
26476,FM
26477,OOK
26478,AM-DSB-SC
26479,OOK
26480,AM-DSB-SC
26481,8PSK
26482,QPSK
26483,16PSK
26484,QPSK
26485,4ASK
26486,QPSK
26487,AM-DSB-SC
26488,BPSK
26489,OOK
26490,QPSK
26491,8PSK
26492,8PSK
26493,OQPSK
26494,QPSK
26495,FM
26496,OOK
26497,AM-SSB-SC
26498,16PSK
26499,FM
26500,AM-DSB-SC
26501,4ASK
26502,AM-DSB-SC
26503,OQPSK
26504,BPSK
26505,OQPSK
26506,FM
26507,4ASK
26508,FM
26509,QPSK
26510,FM
26511,8PSK
26512,4ASK
26513,AM-DSB-SC
26514,8PSK
26515,8PSK
26516,OOK
26517,OOK
26518,16PSK
26519,QPSK
26520,8PSK
26521,FM
26522,AM-DSB-SC
26523,8PSK
26524,16PSK
26525,OOK
26526,AM-DSB-SC
26527,AM-DSB-SC
26528,OOK
26529,8PSK
26530,AM-DSB-SC
26531,16PSK
26532,OOK
26533,BPSK
26534,BPSK
26535,BPSK
26536,4ASK
26537,AM-SSB-SC
26538,FM
26539,BPSK
26540,8PSK
26541,BPSK
26542,BPSK
26543,AM-DSB-SC
26544,16PSK
26545,8PSK
26546,OQPSK
26547,BPSK
26548,AM-DSB-SC
26549,BPSK
26550,AM-SSB-SC
26551,OOK
26552,BPSK
26553,OOK
26554,16PSK
26555,OOK
26556,BPSK
26557,4ASK
26558,BPSK
26559,OOK
26560,AM-DSB-SC
26561,8PSK
26562,4ASK
26563,16PSK
26564,FM
26565,FM
26566,FM
26567,8PSK
26568,FM
26569,AM-DSB-SC
26570,AM-DSB-SC
26571,QPSK
26572,AM-SSB-SC
26573,QPSK
26574,4ASK
26575,AM-SSB-SC
26576,QPSK
26577,16PSK
26578,FM
26579,BPSK
26580,QPSK
26581,AM-SSB-SC
26582,BPSK
26583,4ASK
26584,4ASK
26585,OQPSK
26586,4ASK
26587,OQPSK
26588,AM-SSB-SC
26589,8PSK
26590,AM-SSB-SC
26591,4ASK
26592,AM-DSB-SC
26593,AM-SSB-SC
26594,OOK
26595,8PSK
26596,BPSK
26597,OOK
26598,8PSK
26599,OQPSK
26600,4ASK
26601,8PSK
26602,QPSK
26603,AM-DSB-SC
26604,8PSK
26605,16PSK
26606,QPSK
26607,OQPSK
26608,OOK
26609,4ASK
26610,FM
26611,8PSK
26612,AM-SSB-SC
26613,16PSK
26614,AM-DSB-SC
26615,4ASK
26616,BPSK
26617,FM
26618,FM
26619,FM
26620,AM-DSB-SC
26621,16PSK
26622,AM-SSB-SC
26623,16PSK
26624,4ASK
26625,8PSK
26626,8PSK
26627,OQPSK
26628,QPSK
26629,AM-DSB-SC
26630,FM
26631,16PSK
26632,4ASK
26633,BPSK
26634,BPSK
26635,4ASK
26636,16PSK
26637,4ASK
26638,8PSK
26639,AM-DSB-SC
26640,8PSK
26641,BPSK
26642,OQPSK
26643,AM-DSB-SC
26644,OOK
26645,AM-DSB-SC
26646,AM-SSB-SC
26647,BPSK
26648,BPSK
26649,AM-SSB-SC
26650,FM
26651,BPSK
26652,AM-DSB-SC
26653,4ASK
26654,BPSK
26655,QPSK
26656,BPSK
26657,8PSK
26658,AM-SSB-SC
26659,8PSK
26660,OOK
26661,8PSK
26662,16PSK
26663,FM
26664,4ASK
26665,16PSK
26666,AM-SSB-SC
26667,OQPSK
26668,16PSK
26669,8PSK
26670,OQPSK
26671,8PSK
26672,AM-DSB-SC
26673,16PSK
26674,8PSK
26675,FM
26676,FM
26677,16PSK
26678,AM-DSB-SC
26679,FM
26680,OQPSK
26681,8PSK
26682,BPSK
26683,QPSK
26684,OOK
26685,QPSK
26686,AM-SSB-SC
26687,QPSK
26688,8PSK
26689,FM
26690,8PSK
26691,OQPSK
26692,AM-DSB-SC
26693,FM
26694,FM
26695,4ASK
26696,FM
26697,16PSK
26698,BPSK
26699,4ASK
26700,OQPSK
26701,FM
26702,4ASK
26703,OOK
26704,BPSK
26705,AM-DSB-SC
26706,16PSK
26707,8PSK
26708,4ASK
26709,QPSK
26710,AM-DSB-SC
26711,16PSK
26712,BPSK
26713,FM
26714,AM-DSB-SC
26715,AM-DSB-SC
26716,OOK
26717,OOK
26718,16PSK
26719,4ASK
26720,OOK
26721,OQPSK
26722,AM-DSB-SC
26723,OQPSK
26724,4ASK
26725,4ASK
26726,BPSK
26727,BPSK
26728,FM
26729,16PSK
26730,AM-DSB-SC
26731,AM-SSB-SC
26732,AM-DSB-SC
26733,BPSK
26734,FM
26735,OOK
26736,QPSK
26737,AM-DSB-SC
26738,16PSK
26739,FM
26740,4ASK
26741,FM
26742,QPSK
26743,4ASK
26744,FM
26745,FM
26746,AM-DSB-SC
26747,OOK
26748,OOK
26749,BPSK
26750,BPSK
26751,BPSK
26752,OQPSK
26753,OOK
26754,AM-SSB-SC
26755,AM-SSB-SC
26756,QPSK
26757,16PSK
26758,4ASK
26759,OOK
26760,OQPSK
26761,FM
26762,OQPSK
26763,QPSK
26764,OOK
26765,8PSK
26766,FM
26767,OOK
26768,QPSK
26769,16PSK
26770,BPSK
26771,8PSK
26772,OQPSK
26773,OQPSK
26774,QPSK
26775,OOK
26776,OOK
26777,16PSK
26778,16PSK
26779,AM-DSB-SC
26780,AM-SSB-SC
26781,OQPSK
26782,8PSK
26783,4ASK
26784,OQPSK
26785,4ASK
26786,16PSK
26787,FM
26788,16PSK
26789,8PSK
26790,OOK
26791,8PSK
26792,OOK
26793,4ASK
26794,16PSK
26795,AM-DSB-SC
26796,OOK
26797,AM-DSB-SC
26798,16PSK
26799,AM-DSB-SC
26800,OQPSK
26801,OQPSK
26802,8PSK
26803,BPSK
26804,OOK
26805,OQPSK
26806,OQPSK
26807,OOK
26808,AM-SSB-SC
26809,QPSK
26810,AM-DSB-SC
26811,AM-DSB-SC
26812,OOK
26813,OOK
26814,AM-SSB-SC
26815,OOK
26816,OOK
26817,OOK
26818,QPSK
26819,16PSK
26820,FM
26821,16PSK
26822,8PSK
26823,FM
26824,FM
26825,OQPSK
26826,AM-DSB-SC
26827,QPSK
26828,AM-DSB-SC
26829,8PSK
26830,OQPSK
26831,QPSK
26832,4ASK
26833,AM-DSB-SC
26834,QPSK
26835,QPSK
26836,BPSK
26837,AM-DSB-SC
26838,4ASK
26839,BPSK
26840,4ASK
26841,BPSK
26842,BPSK
26843,8PSK
26844,8PSK
26845,AM-SSB-SC
26846,FM
26847,8PSK
26848,4ASK
26849,4ASK
26850,OOK
26851,16PSK
26852,16PSK
26853,8PSK
26854,QPSK
26855,AM-SSB-SC
26856,AM-DSB-SC
26857,OOK
26858,16PSK
26859,FM
26860,OQPSK
26861,16PSK
26862,OOK
26863,8PSK
26864,OQPSK
26865,16PSK
26866,8PSK
26867,QPSK
26868,8PSK
26869,4ASK
26870,AM-DSB-SC
26871,FM
26872,16PSK
26873,OQPSK
26874,OOK
26875,AM-DSB-SC
26876,FM
26877,OQPSK
26878,OQPSK
26879,OQPSK
26880,8PSK
26881,4ASK
26882,OQPSK
26883,QPSK
26884,AM-SSB-SC
26885,8PSK
26886,OOK
26887,QPSK
26888,OOK
26889,16PSK
26890,AM-SSB-SC
26891,BPSK
26892,4ASK
26893,OOK
26894,OQPSK
26895,BPSK
26896,AM-SSB-SC
26897,AM-SSB-SC
26898,BPSK
26899,FM
26900,AM-DSB-SC
26901,BPSK
26902,AM-DSB-SC
26903,OQPSK
26904,OOK
26905,OQPSK
26906,QPSK
26907,4ASK
26908,AM-SSB-SC
26909,OOK
26910,AM-SSB-SC
26911,OOK
26912,OQPSK
26913,QPSK
26914,16PSK
26915,OOK
26916,AM-DSB-SC
26917,AM-SSB-SC
26918,AM-SSB-SC
26919,FM
26920,OOK
26921,AM-DSB-SC
26922,BPSK
26923,QPSK
26924,OOK
26925,FM
26926,OOK
26927,8PSK
26928,8PSK
26929,AM-DSB-SC
26930,4ASK
26931,8PSK
26932,BPSK
26933,8PSK
26934,BPSK
26935,OOK
26936,OQPSK
26937,16PSK
26938,4ASK
26939,4ASK
26940,8PSK
26941,BPSK
26942,OOK
26943,8PSK
26944,AM-SSB-SC
26945,AM-DSB-SC
26946,4ASK
26947,4ASK
26948,OQPSK
26949,AM-DSB-SC
26950,16PSK
26951,16PSK
26952,8PSK
26953,OQPSK
26954,16PSK
26955,FM
26956,8PSK
26957,AM-DSB-SC
26958,QPSK
26959,8PSK
26960,AM-SSB-SC
26961,OOK
26962,OOK
26963,4ASK
26964,AM-DSB-SC
26965,QPSK
26966,8PSK
26967,OOK
26968,8PSK
26969,BPSK
26970,QPSK
26971,AM-SSB-SC
26972,AM-DSB-SC
26973,4ASK
26974,16PSK
26975,AM-DSB-SC
26976,16PSK
26977,4ASK
26978,QPSK
26979,8PSK
26980,BPSK
26981,AM-DSB-SC
26982,AM-DSB-SC
26983,OOK
26984,QPSK
26985,16PSK
26986,BPSK
26987,QPSK
26988,OQPSK
26989,FM
26990,BPSK
26991,AM-SSB-SC
26992,FM
26993,QPSK
26994,BPSK
26995,QPSK
26996,OOK
26997,4ASK
26998,OOK
26999,OQPSK
27000,AM-SSB-SC
27001,8PSK
27002,AM-DSB-SC
27003,16PSK
27004,8PSK
27005,QPSK
27006,BPSK
27007,AM-DSB-SC
27008,16PSK
27009,BPSK
27010,AM-DSB-SC
27011,4ASK
27012,AM-SSB-SC
27013,OQPSK
27014,FM
27015,8PSK
27016,FM
27017,OQPSK
27018,AM-DSB-SC
27019,OQPSK
27020,16PSK
27021,16PSK
27022,4ASK
27023,FM
27024,OOK
27025,OQPSK
27026,OQPSK
27027,BPSK
27028,QPSK
27029,BPSK
27030,BPSK
27031,16PSK
27032,8PSK
27033,4ASK
27034,AM-SSB-SC
27035,AM-SSB-SC
27036,QPSK
27037,8PSK
27038,QPSK
27039,OOK
27040,AM-SSB-SC
27041,AM-SSB-SC
27042,OOK
27043,QPSK
27044,4ASK
27045,4ASK
27046,AM-SSB-SC
27047,AM-DSB-SC
27048,QPSK
27049,16PSK
27050,AM-SSB-SC
27051,OOK
27052,OOK
27053,4ASK
27054,AM-SSB-SC
27055,OQPSK
27056,OOK
27057,BPSK
27058,AM-SSB-SC
27059,BPSK
27060,AM-DSB-SC
27061,8PSK
27062,AM-DSB-SC
27063,OQPSK
27064,AM-SSB-SC
27065,8PSK
27066,OQPSK
27067,AM-SSB-SC
27068,16PSK
27069,OOK
27070,16PSK
27071,8PSK
27072,AM-SSB-SC
27073,QPSK
27074,FM
27075,AM-SSB-SC
27076,AM-SSB-SC
27077,AM-SSB-SC
27078,AM-SSB-SC
27079,8PSK
27080,QPSK
27081,16PSK
27082,OQPSK
27083,BPSK
27084,AM-DSB-SC
27085,8PSK
27086,4ASK
27087,16PSK
27088,BPSK
27089,QPSK
27090,BPSK
27091,4ASK
27092,16PSK
27093,BPSK
27094,AM-DSB-SC
27095,OOK
27096,4ASK
27097,FM
27098,BPSK
27099,QPSK
27100,BPSK
27101,OOK
27102,AM-SSB-SC
27103,BPSK
27104,OOK
27105,OQPSK
27106,AM-SSB-SC
27107,OOK
27108,FM
27109,4ASK
27110,BPSK
27111,16PSK
27112,QPSK
27113,OOK
27114,AM-SSB-SC
27115,FM
27116,AM-DSB-SC
27117,QPSK
27118,FM
27119,AM-DSB-SC
27120,8PSK
27121,16PSK
27122,BPSK
27123,OQPSK
27124,8PSK
27125,FM
27126,AM-DSB-SC
27127,OOK
27128,OQPSK
27129,16PSK
27130,OQPSK
27131,16PSK
27132,OOK
27133,QPSK
27134,AM-SSB-SC
27135,AM-DSB-SC
27136,OQPSK
27137,FM
27138,BPSK
27139,OOK
27140,OOK
27141,QPSK
27142,16PSK
27143,8PSK
27144,QPSK
27145,OQPSK
27146,QPSK
27147,QPSK
27148,OQPSK
27149,QPSK
27150,FM
27151,16PSK
27152,AM-SSB-SC
27153,BPSK
27154,AM-SSB-SC
27155,AM-SSB-SC
27156,FM
27157,BPSK
27158,AM-SSB-SC
27159,OQPSK
27160,AM-DSB-SC
27161,4ASK
27162,QPSK
27163,4ASK
27164,4ASK
27165,OOK
27166,FM
27167,AM-DSB-SC
27168,AM-SSB-SC
27169,AM-DSB-SC
27170,OOK
27171,AM-SSB-SC
27172,BPSK
27173,AM-SSB-SC
27174,FM
27175,FM
27176,OQPSK
27177,4ASK
27178,AM-DSB-SC
27179,FM
27180,AM-DSB-SC
27181,OQPSK
27182,OOK
27183,8PSK
27184,BPSK
27185,FM
27186,OQPSK
27187,OOK
27188,16PSK
27189,4ASK
27190,16PSK
27191,OOK
27192,AM-SSB-SC
27193,OQPSK
27194,OOK
27195,8PSK
27196,OQPSK
27197,4ASK
27198,AM-SSB-SC
27199,QPSK
27200,QPSK
27201,BPSK
27202,QPSK
27203,OQPSK
27204,AM-DSB-SC
27205,OQPSK
27206,FM
27207,QPSK
27208,OQPSK
27209,4ASK
27210,QPSK
27211,OOK
27212,BPSK
27213,AM-SSB-SC
27214,OQPSK
27215,QPSK
27216,AM-DSB-SC
27217,BPSK
27218,OOK
27219,16PSK
27220,QPSK
27221,QPSK
27222,OOK
27223,AM-SSB-SC
27224,OQPSK
27225,AM-SSB-SC
27226,FM
27227,4ASK
27228,FM
27229,OQPSK
27230,8PSK
27231,OOK
27232,QPSK
27233,8PSK
27234,16PSK
27235,BPSK
27236,8PSK
27237,4ASK
27238,AM-SSB-SC
27239,16PSK
27240,QPSK
27241,8PSK
27242,FM
27243,16PSK
27244,QPSK
27245,FM
27246,QPSK
27247,BPSK
27248,AM-DSB-SC
27249,AM-SSB-SC
27250,OQPSK
27251,FM
27252,16PSK
27253,OOK
27254,AM-SSB-SC
27255,AM-SSB-SC
27256,AM-SSB-SC
27257,FM
27258,FM
27259,OOK
27260,FM
27261,FM
27262,QPSK
27263,OOK
27264,AM-SSB-SC
27265,4ASK
27266,QPSK
27267,FM
27268,4ASK
27269,AM-SSB-SC
27270,BPSK
27271,4ASK
27272,OQPSK
27273,16PSK
27274,OOK
27275,4ASK
27276,QPSK
27277,16PSK
27278,OOK
27279,8PSK
27280,AM-SSB-SC
27281,OQPSK
27282,16PSK
27283,OOK
27284,QPSK
27285,OOK
27286,FM
27287,BPSK
27288,4ASK
27289,AM-DSB-SC
27290,QPSK
27291,AM-DSB-SC
27292,16PSK
27293,AM-SSB-SC
27294,OQPSK
27295,OOK
27296,AM-DSB-SC
27297,FM
27298,AM-SSB-SC
27299,QPSK
27300,4ASK
27301,OQPSK
27302,AM-SSB-SC
27303,BPSK
27304,16PSK
27305,AM-SSB-SC
27306,4ASK
27307,QPSK
27308,AM-DSB-SC
27309,16PSK
27310,FM
27311,16PSK
27312,QPSK
27313,4ASK
27314,FM
27315,BPSK
27316,OOK
27317,AM-SSB-SC
27318,4ASK
27319,16PSK
27320,BPSK
27321,AM-DSB-SC
27322,OOK
27323,4ASK
27324,FM
27325,8PSK
27326,FM
27327,4ASK
27328,BPSK
27329,FM
27330,AM-SSB-SC
27331,16PSK
27332,8PSK
27333,4ASK
27334,OQPSK
27335,FM
27336,OQPSK
27337,OOK
27338,AM-DSB-SC
27339,8PSK
27340,AM-SSB-SC
27341,FM
